date,equity,daily_return,cumulative,drawdown,daily_return_pct,drawdown_pct
2021-01-26,983944.0020251744,,,0.0,,0.0
2021-01-27,984465.783265724,0.0005302956667001535,1.0005302956667002,0.0,0.05302956667001535,0.0
2021-01-28,1002536.2808642476,0.01835563805841911,1.0188956676404413,0.0,1.835563805841911,0.0
2021-01-29,1009087.9762659092,0.006535120500590352,1.025554273606001,0.0,0.6535120500590352,0.0
2021-01-30,1008743.1990921356,-0.0003416720661456596,1.0252038703583937,-0.0003416720661456596,-0.03416720661456596,-0.03416720661456596
2021-01-31,998813.2412595128,-0.009843890736076055,1.0151118754763833,-0.010182199419734972,-0.9843890736076055,-1.0182199419734972
2021-02-01,944757.399883442,-0.05412006884080345,0.9601739508944843,-0.06375120692699165,-5.412006884080345,-6.3751206926991655
2021-02-02,943148.6799934392,-0.001702786228719888,0.9585389799137256,-0.06534543847849195,-0.1702786228719888,-6.534543847849195
2021-02-03,941207.683944185,-0.0020579958286828237,0.9565663106914333,-0.06726895366736263,-0.20579958286828237,-6.726895366736263
2021-02-04,936461.2888740216,-0.005042877519096933,0.951742463947722,-0.07197260209227718,-0.5042877519096933,-7.197260209227718
2021-02-05,953833.3386081523,0.018550739833590457,0.9693979907849966,-0.05475700727524713,1.8550739833590457,-5.475700727524712
2021-02-06,930265.8058063866,-0.02470822925539151,0.9454458829889649,-0.07811228784154267,-2.470822925539151,-7.811228784154267
2021-02-07,883659.6530050143,-0.0500998236315614,0.8980792109980319,-0.12429869962878504,-5.009982363156141,-12.429869962878504
2021-02-08,850105.873707647,-0.0379713831940417,0.863977901138623,-0.15755028926870107,-3.7971383194041697,-15.755028926870107
2021-02-09,830458.1061764122,-0.023112141838925404,0.8440095213418102,-0.17702110647528457,-2.3112141838925404,-17.702110647528457
2021-02-10,833243.3226324418,0.003353831379710792,0.846840186959261,-0.17426097403734186,0.3353831379710792,-17.426097403734186
2021-02-11,811365.1956128265,-0.02625658847225598,0.8246050526685034,-0.19594206382752488,-2.625658847225598,-19.59420638275249
2021-02-12,801988.9201285793,-0.011556171665910941,0.8150757751232887,-0.2052338953672721,-1.1556171665910941,-20.52338953672721
2021-02-13,807380.1939945803,0.006722379487657637,0.8205550237948641,-0.19989117600800343,0.6722379487657637,-19.989117600800345
2021-02-14,809504.0088350446,0.0026305015360317263,0.8227134950453551,-0.19778648851750003,0.26305015360317263,-19.778648851750003
2021-02-15,810832.9794197356,0.0016417097014795878,0.8240641517717092,-0.19646948681304122,0.16417097014795878,-19.64694868130412
2021-02-16,818028.0038533119,0.008873620851886477,0.8313765846121628,-0.18933926169609838,0.8873620851886477,-18.933926169609837
2021-02-17,818888.962394626,0.0010524805229876755,0.8322515922747351,-0.1884860570582827,0.10524805229876755,-18.84860570582827
2021-02-18,825757.8630581809,0.008388073327388224,0.8392325796575711,-0.18167901859868973,0.8388073327388224,-18.167901859868973
2021-02-19,939547.387889785,0.13780011056774732,0.9548789219264403,-0.0689142968816816,13.780011056774732,-6.89142968816816
2021-02-20,853485.5116770248,-0.09159929272546263,0.8674126880395261,-0.15420108875410965,-9.159929272546263,-15.420108875410964
2021-02-21,881709.9518436972,0.033069618383109844,0.8960976946136607,-0.12623084153035824,3.3069618383109844,-12.623084153035824
2021-02-22,900305.0627220648,0.02108982760088418,0.9149962405066125,-0.10780320061526383,2.108982760088418,-10.780320061526382
2021-02-23,956048.2946120204,0.06191593738395329,0.9716490904403726,-0.05256199945039486,6.191593738395329,-5.256199945039485
2021-02-24,990510.6617984336,0.03604668025729674,1.0066738145257699,-0.018410004780970768,3.6046680257296737,-1.8410004780970768
2021-02-25,938224.7918622344,-0.05278678155898464,0.9535347437772482,-0.07022498143908251,-5.278678155898464,-7.022498143908251
2021-02-26,957046.6570229016,0.020061146671799923,0.9726637441288207,-0.05157262841995647,2.0061146671799923,-5.157262841995647
