datetime,return,equity
2021-01-26,-0.009929962448516072,990070.037551484
2021-01-27,-0.031784672965066596,958600.9851953988
2021-01-28,0.020739511134173494,978481.9010010884
2021-01-29,0.000997235095499649,979457.677493078
2021-01-30,0.0029535579055293137,982350.5624595691
2021-01-31,-0.00727720067438653,975201.8002839544
2021-02-01,-0.0374446211500814,938685.7383274443
2021-02-02,-0.001850729080400515,936948.4853341645
2021-02-03,-0.002405214994574467,934694.9227880948
2021-02-04,-0.007539580664551959,927647.7150209869
2021-02-05,0.001620750369286439,929151.2003976748
2021-02-06,-0.021257725942425143,909399.5588205457
2021-02-07,-0.037644229517225125,875165.9131054418
2021-02-08,-0.02983231349407789,849057.6892263492
2021-02-09,-0.016450630329727378,835090.155052274
2021-02-10,-0.0005148606587251914,834660.1999849488
2021-02-11,-0.029962940843138663,809651.3257886776
2021-02-12,-0.0216210841900919,792145.7863091811
2021-02-13,0.008988983968812425,799266.3720832766
2021-02-14,0.00789754846686419,805578.616994739
2021-02-15,0.0011829578841116017,806531.5825709847
2021-02-16,0.005627980745536831,811070.7267883617
2021-02-17,-0.00014497644084165984,810953.140641121
2021-02-18,0.005732262583250547,815601.7369859876
2021-02-19,0.10943781753152626,904859.411056656
2021-02-20,-0.07357658892579155,838282.9421337065
2021-02-21,0.02575589288555169,859873.6677990875
2021-02-22,0.016013752252338476,873643.4716835317
2021-02-23,0.052338832270267366,919368.9508119901
2021-02-24,0.03133622322086849,948178.5014769703
2021-02-25,-0.04722852168276692,903397.4325608317
2021-02-26,0.011320318224546932,913624.178980659
2021-02-27,-0.015892286884354068,899104.6014238158
2021-02-28,0.017266519295133564,914629.0083726436
2021-03-01,-0.033317163673684536,884156.1639999924
2021-03-02,-0.024659935019042845,862352.9304490665
2021-03-03,0.0367460566060267,894041.0000457208
2021-03-04,0.0840336810687301,969170.5563059315
2021-03-05,-0.02927741447791421,940795.7482291721
2021-03-06,-0.008166115130900486,933113.1018344711
2021-03-07,-0.00493181672383225,928511.1590336168
2021-03-08,0.08909819587822843,1011239.8281563149
2021-03-09,-0.004571835101269017,1006616.6064141486
2021-03-10,-0.006705736805634688,999866.5003873542
2021-03-11,0.08748846275248767,1087343.2834639533
2021-03-12,0.0724283550622895,1166097.7688732764
2021-03-13,-0.04740992811534084,1110813.1574755348
2021-03-14,0.029424487800741028,1143498.2656765764
2021-03-15,-0.014875174294040838,1126488.529669704
2021-03-16,-0.0027056972132080137,1123440.5927942658
2021-03-17,0.049552686175819094,1179110.0919261763
2021-03-18,-0.019793177719310995,1155771.7563260484
2021-03-19,0.011007888276656441,1168494.3626930004
2021-03-20,-0.00983099423558309,1157006.9013490542
2021-03-21,0.020080834820612292,1180240.565821353
2021-03-22,0.012535425815439094,1195035.3838785787
2021-03-23,0.024912919010259493,1224807.20361154
2021-03-24,-0.02713351211800863,1191573.882510122
2021-03-25,0.05975304050735075,1262774.0449792503
2021-03-26,-0.031137594499441645,1223454.2988222667
2021-03-27,0.015479351775710803,1242392.5782952423
2021-03-28,-0.05256301380654749,1177088.6800491572
2021-03-29,-0.015460980484187314,1158889.7349387594
2021-03-30,-0.005288346459107696,1152761.1245125
2021-03-31,0.01093374752092724,1165365.1235998597
2021-04-01,-0.00991472699689333,1153810.8465476662
2021-04-02,-0.029878236780123912,1119337.0128750398
2021-04-03,0.017552215242900404,1138983.8570543677
2021-04-04,0.007703120544593656,1147757.5870036036
2021-04-05,0.03060621466371516,1182886.1020933436
2021-04-06,0.016197914363586863,1202046.3898769286
2021-04-07,-0.045646851489216655,1147176.7568350674
2021-04-08,0.0034520451933672813,1151136.8628444427
2021-04-09,-0.0013116037187336227,1149627.0274543646
2021-04-10,0.01801298211508362,1170335.2385389167
2021-04-11,-0.009042366650853895,1159752.6382076333
2021-04-12,-0.016257146868800088,1140898.3692368136
2021-04-13,-0.003463405699083877,1136946.9753227232
2021-04-14,0.029495018341127555,1170481.2472127567
2021-04-15,0.05084783935281112,1229997.6896365087
2021-04-16,0.19479393197957173,1469593.7759265935
2021-04-17,-0.04573854653190956,1402376.6926233703
