datetime,return,equity
2021-01-26,-0.0048554055953604625,995144.5944046396
2021-01-27,-0.02039880714357134,974844.8317434117
2021-01-28,0.008445245646690136,983077.6358148912
2021-01-29,0.0008728145555116917,983935.6802846284
2021-01-30,-0.005106847574707474,978910.8707420987
2021-01-31,-0.0045058707629656025,974500.0248700727
2021-02-01,-0.014063583725430928,960795.0621798779
2021-02-02,0.003094968276924348,963768.6924179501
2021-02-03,-0.022198431540395913,942374.5390785334
2021-02-04,0.0028446583502383938,945055.2726801751
2021-02-05,-0.0032244423751134343,942007.9964121209
2021-02-06,-0.009388571124007261,933163.887338422
2021-02-07,-0.021348763349674282,913241.992341172
2021-02-08,-0.01357005745557005,900849.2460342629
2021-02-09,-0.011853154182061787,890171.3410262248
2021-02-10,-0.015361466677338731,876497.0036339285
2021-02-11,-0.024468053501277343,855050.8280553042
2021-02-12,-0.05804737552916395,805417.3715426554
2021-02-13,-0.013833467749238881,794275.6563087433
2021-02-14,-0.00513304032456019,790198.607336094
2021-02-15,-0.0025488680214187376,788184.4953752855
2021-02-16,-0.01169561546656972,778966.1926006638
2021-02-17,-0.0044210117804465154,775522.3738866068
2021-02-18,-0.028420844127416522,753481.3733810515
2021-02-19,-0.020152225121675915,738297.0471196871
2021-02-20,0.033557446121676104,763072.4105001985
2021-02-21,-0.0014564640522601868,761961.0229650334
2021-02-22,0.004326848267089067,765257.9126968391
2021-02-23,-0.025223794293645962,745955.2045253891
2021-02-24,-0.0041669217371108624,742846.8675687413
2021-02-25,-0.009311533711568232,735929.8239188421
2021-02-26,0.012366158266149618,745030.448594202
2021-02-27,0.0034028422280583115,747565.6696658677
2021-02-28,0.012964867664901458,757257.759643909
2021-03-01,-0.03188664957139509,733111.346826924
2021-03-02,0.011487598415563571,741533.0355731646
2021-03-03,-0.008761969946574077,735035.7454010807
2021-03-04,-0.010921608098713231,727007.9730512646
2021-03-05,0.008487007511357225,733178.0951793672
2021-03-06,0.0007332329242222269,733715.6854980714
2021-03-07,-0.0012744550358614326,732780.5978477978
2021-03-08,-0.00783306037295961,727040.6831847226
2021-03-09,0.05149503098558994,764479.6656931044
2021-03-10,-0.011481379378263545,755702.3846243137
2021-03-11,-0.012133333502623467,746533.195562939
2021-03-12,-0.02198135518219846,730123.3842359685
2021-03-13,-0.01312847077971424,720537.9807204405
2021-03-14,-0.009554617768219753,713653.5157271718
2021-03-15,-0.011240336543407059,705631.8100350128
2021-03-16,-0.0020192367133585742,704206.9723780764
2021-03-17,-0.01499935933238794,693644.3189550047
2021-03-18,-0.003928600502722479,690919.2675348475
2021-03-19,-0.005664105752965831,687005.8277367683
2021-03-20,0.0016370903463511777,688130.5183452432
2021-03-21,-0.0034085932227545523,685784.961324041
2021-03-22,-0.0054624497470862066,682038.895435501
2021-03-23,-0.010574071829310583,674826.9671647825
2021-03-24,0.002976104825307413,676835.3229580091
2021-03-25,-0.017270166157881572,665146.2644690009
2021-03-26,0.0008983199188050683,665743.7786072921
2021-03-27,-0.01532025514942903,655544.4140548834
2021-03-28,-0.004581210199732011,652541.2272988377
2021-03-29,0.002564076002539606,654214.3926004225
2021-03-30,-0.010463745896766352,647368.8594342442
2021-03-31,-0.018409271936025706,635451.2700580045
2021-04-01,-0.016483857309794958,624976.5819950404
2021-04-02,-0.010955801512731345,618129.4626125974
2021-04-03,-0.0061104986255552385,614352.3833808879
2021-04-04,-0.018307755478039867,603104.9701685996
2021-04-05,-0.005708392330451506,599662.2103824321
2021-04-06,-0.006250413866614402,595914.073387373
2021-04-07,-0.01320297863452724,588046.2326084254
2021-04-08,0.014463086709496809,596551.1962598341
2021-04-09,-0.009372558650745488,590959.9851847164
2021-04-10,0.0031056555145441145,592795.3033215802
2021-04-11,-0.002508156225790925,591308.4800909346
2021-04-12,0.0014389961228244985,592159.3707011787
2021-04-13,-0.005935715652189089,588644.4810559171
2021-04-14,-0.013523662075459963,580683.8520115324
2021-04-15,-0.00578873290867854,577322.428287855
2021-04-16,-0.034690414142598436,557294.8741567387
2021-04-17,0.004714695556577331,559922.3498236289
2021-04-18,0.011819176529375808,566540.1709189373
2021-04-19,-0.013440421545637737,558925.6321992491
2021-04-20,0.03078139576548211,576130.1432874465
2021-04-21,0.008796693223249497,581198.1834146129
2021-04-22,0.0040306989922720415,583540.8183468126
2021-04-23,-0.005525746346885185,580316.3198015742
2021-04-24,-0.006697058810902878,576429.9072789364
2021-04-25,-0.0014369261496711694,575601.6200717147
2021-04-26,-0.005258427761398288,572574.8605332238
2021-04-27,0.006785553062003125,576460.0976313411
2021-04-28,-0.010506853332500454,570403.3159334897
2021-04-29,-0.0029589372857704577,568715.528294047
2021-04-30,-0.003010535642069101,567003.3899259197
2021-05-01,-0.0007005920883902395,566606.1518368472
2021-05-02,0.006257712938521065,570151.8104842423
2021-05-03,-0.004515367642768053,567577.3654477161
2021-05-04,-0.03217396994086619,549316.1483526853
2021-05-05,-0.00883386647007045,544463.5628482843
2021-05-06,-0.0231887510093719,531838.1328557199
2021-05-07,-0.0221415901238734,520062.3909057824
2021-05-08,0.006412673175497208,523397.38104952895
2021-05-09,0.004470946010765031,525737.4624823772
2021-05-10,-0.005326087959790948,522937.3385134387
2021-05-11,0.0006042971884694381,523253.3480768481
2021-05-12,-0.005295295481137496,520482.5669872867
2021-05-13,0.004369820686499937,522756.9824754703
2021-05-14,-0.004033040781760144,520648.6822461969
2021-05-15,0.007837267462484698,524729.1452229506
2021-05-16,-0.0015952597139882174,523892.0659568209
2021-05-17,0.017738217790283173,533184.9775213643
2021-05-18,-0.023604819804705857,520599.24220439646
2021-05-19,0.02355267126376659,532860.7450162026
2021-05-20,-0.03539682717768167,513999.16531509336
2021-05-21,0.01178858768149782,520058.4895436271
2021-05-22,0.018333451616373342,529592.9566993593
2021-05-23,0.027841694709445308,544337.7221200553
2021-05-24,-0.03742817072835902,523964.15692265984
2021-05-25,-0.007745060914630897,519906.0226102107
2021-05-26,0.0028550725864695536,521390.3920429055
2021-05-27,0.006526232699166412,524793.1070684871
2021-05-28,-0.00019090993568526837,524692.9188501687
2021-05-29,-0.007794082753230791,520603.4188206162
2021-05-30,-0.028980766075228148,505515.93292181194
2021-05-31,-0.012617306218392854,499137.6835978609
2021-06-01,-0.0031132146906585056,497583.76082862285
2021-06-02,0.0012540409815073872,498207.7512564345
2021-06-03,0.017987349506777717,507169.1882052697
2021-06-04,-9.38612475210876e-05,507121.5846725605
2021-06-05,-0.013363646108629945,500344.5912809488
2021-06-06,0.0012570895304500063,500973.5692282653
2021-06-07,0.002809953873468052,502381.28184962337
2021-06-08,0.005835157035703364,505312.75552101387
2021-06-09,0.004373877348802679,507522.93153644825
2021-06-10,0.005995738328824718,510565.90622981876
2021-06-11,0.008436586296992177,514873.33955802873
2021-06-12,0.004057546385441757,516962.4620159127
2021-06-13,-0.022789902274980456,505180.93802673667
2021-06-14,0.005773382151042616,508097.5406373872
2021-06-15,0.004014020843939647,510137.0547562601
2021-06-16,0.004712918922612941,512541.28933474695
2021-06-17,-0.0018564486262589996,511589.7827622604
2021-06-18,0.004043481827529227,513658.3867520093
2021-06-19,0.008634479786127303,518093.5597093942
2021-06-20,0.00021635690549115516,518205.6528287278
2021-06-21,0.007643214092942108,522166.4095774705
2021-06-22,-0.021607887212753196,510883.4966930322
2021-06-23,0.003270107281773793,512554.14053570613
2021-06-24,-0.019488201584095477,502565.3821221835
2021-06-25,-0.011440883779733402,496815.58999360626
2021-06-26,-0.00234624479953105,495649.9389992578
2021-06-27,-0.009790189367971824,490797.4322362314
2021-06-28,-0.0011220317122107026,490246.74195299076
2021-06-29,0.0015168383025321308,490990.36698887666
2021-06-30,-0.009359621553160724,486394.8829676133
2021-07-01,0.002502988335045808,487612.3236859072
2021-07-02,0.007625227711335114,491330.4786888655
2021-07-03,-0.00025060627301087823,491207.3481887846
2021-07-04,-0.003716138837475458,489381.9534849269
2021-07-05,-0.016600197590283194,481258.11635995837
2021-07-06,-0.003540747261354227,479554.10300245235
2021-07-07,-0.006058815238262127,476648.57329560997
2021-07-08,0.006703381608907266,479843.73057575163
2021-07-09,0.0007498188201726652,480203.52643567923
2021-07-10,-0.008312310405058532,476211.92566634214
2021-07-11,0.004860877494702098,478526.7334985224
2021-07-12,0.0027087028179872963,479822.9202100321
2021-07-13,-0.013527935699833904,473331.90659812425
2021-07-14,0.0994587158050908,520408.89017794887
2021-07-15,-0.008440724809515743,516016.26194753137
2021-07-16,-0.017188754988410992,507146.5848508795
2021-07-17,-0.026179540670954293,493869.7202066403
2021-07-18,0.006153424638233984,496908.7103110376
2021-07-19,-0.023974771351320978,484995.4375988507
2021-07-20,-0.010276601168893618,480011.3329179143
2021-07-21,0.00046131405154747895,480232.7688906914
2021-07-22,-0.006484232721512551,477118.8278567078
2021-07-23,-0.034363381771068346,460723.4114249031
2021-07-24,-0.0015400589329725989,460013.8702195086
2021-07-25,-0.0012044434556148786,459459.8095240306
2021-07-26,0.03375612459227817,474969.39209946815
2021-07-27,-0.02181117841931124,464609.74994467484
2021-07-28,0.0016410723669182392,465372.20816670987
2021-07-29,-0.005376992872658581,462869.9051202641
2021-07-30,-0.022761842080763928,452334.13343597844
2021-07-31,-0.025952699739329788,440594.84148906457
2021-08-01,-0.02850261452409708,428036.7365607961
2021-08-02,0.0018060454653512359,428809.79036786547
2021-08-03,0.008768106295614642,432569.6401904112
2021-08-04,-0.0010326697404197116,432122.9386123623
2021-08-05,-0.01837834547743622,424181.2339578193
2021-08-06,-0.003796441734928213,422570.85461804847
