datetime,return,equity
2021-01-26,-0.0048554055953604625,995144.5944046396
2021-01-27,-0.02039880714357134,974844.8317434117
2021-01-28,0.008445245646690136,983077.6358148912
2021-01-29,0.0008728145555116917,983935.6802846284
2021-01-30,-0.005106847574707474,978910.8707420987
2021-01-31,-0.0045058707629656025,974500.0248700727
2021-02-01,-0.010048680684452305,964707.5852931625
2021-02-02,-0.009023643336780296,956002.4081191905
2021-02-03,0.008066539346919921,963714.039160034
2021-02-04,-0.02533667227025993,939296.7323875878
2021-02-05,0.009242402091124147,947978.090471193
2021-02-06,-0.025512956229004846,923792.3669429459
2021-02-07,-0.0014198983344922977,922480.6756997069
2021-02-08,0.01418023772097432,935561.6709741338
2021-02-09,0.0006473130283408679,936167.2722325717
2021-02-10,0.003473669521212752,939419.2079528829
2021-02-11,0.005289228752370256,944388.0110381161
2021-02-12,-0.00039961746198802217,944010.6170980132
2021-02-13,0.01365193327894021,956898.1870572463
2021-02-14,0.004683138224252037,961379.4735337716
2021-02-15,-0.00522736565486337,956353.9914925306
2021-02-16,0.002483222928398199,958728.8316518699
2021-02-17,-0.011164245013896679,948025.3480734215
2021-02-18,0.0077960258567901786,955416.1781998945
2021-02-19,0.030307027801058206,984372.0028741795
2021-02-20,-0.009792887353122448,974732.1587364651
2021-02-21,-0.012419111098425195,962626.8517659091
2021-02-22,-0.01987580505576514,943493.8681187651
2021-02-23,-0.028123849211016627,916959.188840274
2021-02-24,-0.023048702948213262,895824.4688810599
2021-02-25,-0.0045427651436802385,891754.9487089713
2021-02-26,-0.0027926428968487738,889264.5955857293
2021-02-27,0.0035616953602666257,892431.8851698764
2021-02-28,-0.006326391452343927,886786.0117197385
2021-03-01,-0.041714294863461454,849794.3585460683
2021-03-02,-0.01587706847993986,836302.1153215659
2021-03-03,0.0067611023377225354,841956.4395085088
2021-03-04,0.04684276308578195,881396.0055329542
2021-03-05,-0.008430946205956635,873965.003224161
2021-03-06,-0.016314458681241262,859706.7372902095
2021-03-07,0.008241226485796727,866791.7752235836
2021-03-08,-0.01511311538798088,853691.8511072767
2021-03-09,-0.00976571068776022,845354.9434728646
2021-03-10,-0.010063992702211477,836847.2974909752
2021-03-11,0.003861262818617872,840078.5848456379
2021-03-12,0.013668866940396596,851561.5072413696
2021-03-13,-0.03570174391344583,821159.2763832902
2021-03-14,0.0007244978785190259,821754.2045369562
2021-03-15,-0.0020949525006469516,820032.6685112444
2021-03-16,0.011430199312897571,829405.8053554151
2021-03-17,0.00800949955532837,836048.9307845961
2021-03-18,-0.018319875694500665,820732.618298102
2021-03-19,0.004628633998382092,824531.4891987379
2021-03-20,-0.01944563638226715,808497.94967405
2021-03-21,0.003845923360143555,811607.3708253296
2021-03-22,0.017838238868369327,826085.016973441
2021-03-23,-0.009869279068077663,817932.1534069723
2021-03-24,-0.017223213903598933,803844.7329702127
2021-03-25,-0.004388876251085194,800316.7579121199
2021-03-26,-0.020476213226227058,783929.3013285885
2021-03-27,0.0023735287171542385,785789.9800375105
2021-03-28,-0.020188494041443406,769926.0637076973
2021-03-29,0.002017728054571455,771479.5651263861
2021-03-30,-0.027538898010559087,750233.8680651401
2021-03-31,-0.015616792452969208,738517.6214563786
2021-04-01,-0.021132526694882414,722910.8781063106
2021-04-02,-0.010489483034406444,715327.9167150266
2021-04-03,-0.003915442760097032,712527.0912024294
2021-04-04,0.0033102285311088497,714885.7187089158
2021-04-05,0.003492043471276407,717382.1307156419
2021-04-06,-0.0044598349723538044,714182.7248005347
2021-04-07,-0.02701635212664999,694888.112824553
2021-04-08,0.0034935039622634445,697315.7072000355
2021-04-09,-0.006892373748245806,692509.5467254905
2021-04-10,-0.0346373258868663,668522.8678757936
2021-04-11,-0.011607847400992521,660762.7564414176
2021-04-12,-0.017854223705499273,648965.3503716502
2021-04-13,-0.026928497591303557,631489.6884973276
2021-04-14,0.022612532977910105,645769.2699036837
2021-04-15,0.003333579351412208,647921.9930076111
2021-04-16,0.07129442178435808,694115.2168604577
2021-04-17,-0.027093652481350983,675309.1003928228
2021-04-18,-0.005005206102665305,671929.0391623513
2021-04-19,-0.014081231176648723,662467.4510276028
2021-04-20,0.004594312561433833,665511.0335593999
2021-04-21,-0.015429927536369625,655242.2465369239
2021-04-22,0.0073647968715342405,660067.972584316
2021-04-23,0.025960163062594743,677203.4447850011
2021-04-24,-0.010667359445030389,669979.4722220667
2021-04-25,0.0041475024593395915,672758.2137308148
2021-04-26,-0.005903108980114036,668786.8486778949
2021-04-27,-0.012884497931274996,660169.8659096407
2021-04-28,0.026043232823828255,677362.8234308009
2021-04-29,-0.00135968929623842,676441.8204501122
2021-04-30,0.005394818946683921,680091.1015994059
2021-05-01,-0.012384017328178731,671668.8416124587
2021-05-02,0.0043694643812741685,674603.674691896
2021-05-03,0.035604800842538475,698622.8041769456
2021-05-04,0.035813930709484465,723643.2328778044
2021-05-05,0.02991243887363626,745289.1668475823
2021-05-06,0.024535357717191175,763575.1031589351
2021-05-07,-0.010837955715681136,755299.5100053018
2021-05-08,-0.023164843724855833,737803.1148905688
2021-05-09,0.004007782716114239,740760.0694623225
2021-05-10,-0.03194606605167405,717095.6993548365
2021-05-11,-0.02008751433043987,702691.0292177494
2021-05-12,0.02389456164996595,719481.5233362709
2021-05-13,-0.012472502534290775,710507.7882130839
2021-05-14,0.0009481242560134273,711181.4378811752
2021-05-15,-0.013601138777764477,701508.5604483832
2021-05-16,-0.003968440821938035,698724.6652401609
2021-05-17,0.008047049772730963,704347.3373987832
2021-05-18,0.006638595043893414,709023.2141420183
2021-05-19,0.01892640545229396,722442.4749679588
2021-05-20,-0.008574943632827958,716247.5714671478
2021-05-21,0.018672268263564717,729621.5382647091
2021-05-22,0.01527718603715833,740768.1022414967
2021-05-23,-0.024994055443127383,722253.3032235726
2021-05-24,-0.002035743582222471,720782.9806967961
2021-05-25,0.03401523072592427,745300.580088517
2021-05-26,-0.03962478382918255,715768.2057147452
2021-05-27,-0.0181650018391476,702766.2749415335
2021-05-28,-0.0031359933419847774,700562.4045823453
2021-05-29,-0.053113050156273434,663353.3984501638
2021-05-30,-0.03921143518496106,637342.3596621115
2021-05-31,-0.0012287770449164181,636559.2080008058
2021-06-01,-0.009326729231129094,630622.1926282003
2021-06-02,0.028299691003988547,648468.6058198361
2021-06-03,-0.05632589078857175,611943.0339486107
2021-06-04,0.021522252277693443,625113.4263048297
2021-06-05,0.012103477532933837,632679.4726156455
2021-06-06,-0.00519960727317359,629389.7878282455
2021-06-07,-0.02146284626738648,615881.2915698248
2021-06-08,-0.00862525332530073,610569.1594117217
2021-06-09,-0.004680154989726848,607711.6011137277
2021-06-10,0.0074081413674293994,612213.6145654051
2021-06-11,0.047587398394296265,641347.267744141
2021-06-12,-0.03606585170894505,618216.5322917438
2021-06-13,0.01526128310099173,627651.3098087615
2021-06-14,0.004311409958707602,630357.3719164669
2021-06-15,-0.014510172996881732,621210.7774000992
2021-06-16,0.016960364187084354,631746.7384217466
2021-06-17,-0.017321432163098782,620803.9801479155
2021-06-18,-0.007588763125877973,616092.8457949708
2021-06-19,0.004214715363183297,618689.5017772901
2021-06-20,-0.007150767064239449,614265.3972649903
2021-06-21,0.006611970166987335,618326.901746319
2021-06-22,0.003103750898381774,620246.0344231077
2021-06-23,-0.01175477712966655,612955.1805229046
2021-06-24,-0.010730877397779781,606377.6336303795
2021-06-25,0.007957529942959507,611202.901806734
2021-06-26,-0.007609539058853199,606551.9294525513
2021-06-27,0.008039075751058888,611428.0463603713
2021-06-28,0.009702703155232806,617360.5511949899
2021-06-29,0.007855189604574653,622210.0353790112
2021-06-30,0.004802036864909098,625197.9109066175
2021-07-01,-3.568973271672604e-05,625175.5977602823
2021-07-02,0.002430828675476837,626695.2925305264
2021-07-03,0.047355036965686104,656372.4712745309
2021-07-04,0.05203801585917822,690528.7923442429
2021-07-05,0.01571691482434967,701381.7745572785
2021-07-06,-0.006388166682798513,696901.2308731296
2021-07-07,0.02736173410678333,715969.6570509701
2021-07-08,0.002723414490557241,717919.539189782
2021-07-09,-0.00044345480211849253,717601.1743225936
2021-07-10,0.002809721157156053,719617.4335244878
2021-07-11,-0.019703596599879525,705438.3819080808
2021-07-12,-0.010533424217882836,698007.7001718661
2021-07-13,-0.008086551673540776,692363.224835897
2021-07-14,-0.040188139633136166,664538.4348793435
2021-07-15,-0.025410751748913718,647652.0136830128
2021-07-16,0.0013919041343264382,648553.4831984631
2021-07-17,-0.00020688981342620316,648419.3040893272
2021-07-18,-0.010478246455348672,641625.0068146737
2021-07-19,-0.002244732316703635,640184.7304266716
2021-07-20,-0.0027809258153831395,638404.424183214
2021-07-21,-0.07081020606620914,593198.875353221
2021-07-22,-0.02925877789377862,575842.6012124218
2021-07-23,0.011889224915187624,582688.9234139831
2021-07-24,-0.027477099418559026,566678.3219352439
2021-07-25,-0.0159922018028803,557615.8878535379
2021-07-26,-0.030683379589574566,540506.3479013501
2021-07-27,0.00986379807264326,545837.793374031
2021-07-28,-0.005223062036357695,542986.8487174497
2021-07-29,-0.0027742756755442244,541480.4535109125
2021-07-30,0.008237515502964365,545940.9071412608
2021-07-31,0.012106818286023335,552550.5144989268
2021-08-01,-0.0032043958939935724,550779.9238990424
2021-08-02,-0.008873275952836157,545892.7016450041
2021-08-03,-0.004862463768132486,543238.3181619673
2021-08-04,-0.018071034453273516,533421.439798124
2021-08-05,-0.0018940477847904091,532411.1141017147
2021-08-06,-0.009633533810541883,527282.1136329075
2021-08-07,0.01240111287658685,533820.9986418745
