date,equity,daily_return,cumulative,drawdown,daily_return_pct,drawdown_pct
2021-01-01,1030922.2526549288,,,0.0,,0.0
2021-01-02,1016450.0464242874,-0.01403811605906391,0.9859618839409361,-0.01403811605906391,-1.403811605906391,-1.403811605906391
2021-01-03,1102947.3424035865,0.08509743915461776,1.0698647153683722,0.0,8.509743915461776,0.0
2021-01-04,1124899.0466977584,0.01990276729470497,1.0911579838351648,0.0,1.990276729470497,0.0
2021-01-05,1220955.3783214225,0.08539106856357126,1.1843331300465216,0.0,8.539106856357126,0.0
2021-01-06,1340054.6210893758,0.09754594220444956,1.2998600211008544,0.0,9.754594220444957,0.0
2021-01-07,1332924.9451124736,-0.005320436842422338,1.2929441979545975,-0.005320436842422338,-0.5320436842422338,-0.5320436842422338
2021-01-08,1357771.0998984326,0.01864032545648131,1.3170450986015403,0.0,1.864032545648131,0.0
2021-01-09,1463193.6701297404,0.07764384603501573,1.4193055454585304,0.0,7.764384603501573,0.0
2021-01-10,1388225.9238784788,-0.05123569612258794,1.3465864378263133,-0.05123569612258794,-5.123569612258794,-5.123569612258794
2021-01-11,1285728.4372623132,-0.07383343363146844,1.2471633374400286,-0.12128622238482722,-7.383343363146844,-12.128622238482723
2021-01-12,1327510.576609478,0.032496861807094435,1.287692232067692,-0.09273078218567699,3.2496861807094435,-9.273078218567699
2021-01-13,1433062.78244227,0.07951138596754315,1.3900784261390333,-0.02059254923157139,7.951138596754315,-2.059254923157139
2021-01-14,1485410.783396779,0.03652875616886497,1.4408562620230656,0.0,3.6528756168864973,0.0
2021-01-15,1615627.8159045265,0.0876639876075036,1.5671674675212497,0.0,8.76639876075036,0.0
2021-01-16,1679465.9440245307,0.03951289244439238,1.6290907871077676,0.0,3.951289244439238,0.0
2021-01-17,1712178.269281648,0.019477813988135084,1.6608219144288372,0.0,1.9477813988135084,0.0
2021-01-18,1700230.4667450157,-0.006978129994398952,1.6492324832124063,-0.006978129994398952,-0.6978129994398952,-0.6978129994398952
2021-01-19,1545409.27887406,-0.09105894224290145,1.4990551177784508,-0.09740165110117704,-9.105894224290145,-9.740165110117704
2021-01-20,1607898.810633727,0.04043558726733876,1.559670291811932,-0.06090455679692286,4.043558726733876,-6.090455679692286
2021-01-21,1458717.663398918,-0.09278018383259556,1.414963795419383,-0.14803400465365713,-9.278018383259557,-14.803400465365712
2021-01-22,1634379.6515228262,0.12042219857309666,1.5853568465651184,-0.04543838638453379,12.042219857309666,-4.543838638453379
