datetime,return,equity
2021-01-01,0.0,1000000.0
2021-01-02,-0.020465111991125773,979534.8880088743
2021-01-03,0.016961346960236767,996149.1191040495
2021-01-04,0.023018662054841377,1019079.1390329335
2021-01-05,-0.07783088991413412,939763.3027490706
2021-01-06,-0.16391264708724784,785724.2121600157
2021-01-07,-0.02714027230132643,764399.4430882477
2021-01-08,0.07320735343037765,820359.1032803928
2021-01-09,-0.0834024650539067,751939.1318373957
2021-01-10,0.008781708015458856,758542.4417385893
2021-01-11,-0.048023652451613885,722114.4631467367
2021-01-12,-0.0047993447176668536,718648.7869124827
2021-01-13,0.18247754776907943,849786.0552554962
2021-01-14,-0.05610082415271711,802112.3572021765
2021-01-15,-0.10634135360596719,716814.643393224
2021-01-16,-0.05341830852571361,678523.6176166954
2021-01-17,-0.004189752482035902,675680.7716056658
2021-01-18,0.007224923793287985,680562.5136891067
2021-01-19,0.03764743225017764,706183.944815228
2021-01-20,-0.03390875957318995,682238.1232160415
2021-01-21,0.12759040566338653,769285.1621162037
2021-01-22,0.21405338945421648,933953.2585240135
2021-01-23,0.013364414525699475,946434.9970185561
2021-01-24,-0.04622544735069811,902685.6158930168
2021-01-25,0.029190714598548162,929035.6540787645
2021-01-26,-0.035125133855513746,896403.1523727032
2021-01-27,0.03893874875407821,931307.9695053076
2021-01-28,-0.02402449155825981,908933.7690537872
2021-01-29,0.004544312895675029,913064.2485018128
2021-01-30,-0.08716041384615636,833481.190734265
2021-01-31,0.022168000916906738,851957.8025346868
2021-02-01,0.0697963743241592,911421.3682287858
2021-02-02,-0.017498370878735847,895472.9791007136
2021-02-03,-0.02921552683144324,869311.2642529643
2021-02-04,-0.05445543041116285,821972.5451967971
2021-02-05,-0.11141848363018325,730389.6106253277
2021-02-06,0.0026635997420039192,732335.0762037517
2021-02-07,-0.05015800834554218,695602.6073397907
2021-02-08,-0.1215114005455109,611078.9602988235
2021-02-09,-0.08382609432922827,559854.5977302076
2021-02-10,-0.061274665680106755,525549.6944248185
2021-02-11,-0.07405523044567763,486629.9906935331
2021-02-12,-0.03693908960215231,468654.3218642101
2021-02-13,-0.09281815135553961,425154.69408399006
2021-02-14,0.03209304455083273,438799.2026222233
2021-02-15,-0.00953892318556937,434613.5307345208
2021-02-16,0.01266894755660819,440119.62676278874
2021-02-17,0.03858360555827112,457101.0288402577
2021-02-18,0.02151622240954243,466936.1162404154
2021-02-19,-0.08565291144259546,426941.6784267256
2021-02-20,0.0614268199463297,453167.34803502786
2021-02-21,0.017792299823393698,461230.2373614393
2021-02-22,-0.07600939926382067,426172.40409728687
2021-02-23,0.03034891389880401,439106.2736952817
2021-02-24,0.04354083793136776,458225.3287928948
2021-02-25,-0.0033862871190672994,456673.64626437303
2021-02-26,0.017221906412048682,464538.43706118705
2021-02-27,0.04557233389181814,485708.53782052285
2021-02-28,-0.03254170200367157,469902.75532212836
2021-03-01,-0.05997521796307692,441720.2351502333
2021-03-02,-0.005086706267915964,439473.33406142937
2021-03-03,-0.016906537949266554,432043.3614614291
2021-03-04,-0.015263719999349168,425448.7725645042
2021-03-05,0.09957511048944201,467812.88110021217
2021-03-06,0.011573503829357179,473227.1152710481
2021-03-07,-0.031318121069499605,458406.5311816194
2021-03-08,-0.07354053586803921,424695.0692331141
2021-03-09,0.009729310873250352,428827.05958801956
2021-03-10,0.04436122398094611,447850.35282749427
2021-03-11,0.023282919727877882,458277.61664247856
2021-03-12,-0.053817702747804175,433614.1680940415
2021-03-13,0.0651715039891616,461873.45557973936
2021-03-14,0.03866136920957919,479730.1157740118
2021-03-15,-0.013394661217160486,473304.2933975498
2021-03-16,0.03885740163870799,491695.6684234232
2021-03-17,-0.0862390077570574,449292.3218601441
2021-03-18,0.022890422833158564,459576.8130832144
2021-03-19,0.025229526802723612,471171.7186068077
2021-03-20,-0.00983873647017841,466535.9842352342
2021-03-21,-0.004788694790533898,464301.88579793036
2021-03-22,-0.04452046482443306,443630.9500233457
2021-03-23,-0.00702684123674413,440513.62576982565
2021-03-24,-0.05224186266336539,417500.37343101733
2021-03-25,-0.0105664746066787,413088.86633687955
2021-03-26,-0.010718305409580964,408661.25370618334
2021-03-27,-0.08050480553305128,375762.0589476741
2021-03-28,-0.0223834555277177,367351.2056122152
2021-03-29,0.015831431664004914,373166.90112055483
2021-03-30,-0.008775781627273438,369892.0698857945
2021-03-31,-0.038026241387990156,355826.46474881395
2021-04-01,0.00713201786960771,358364.22545388184
2021-04-02,0.030338946898662345,369236.61866030743
