date,equity,daily_return,cumulative,drawdown,daily_return_pct,drawdown_pct
2021-01-01,1028268.7650417066,,,0.0,,0.0
2021-01-02,1013794.0367303448,-0.014076794709187546,0.9859232052908125,-0.014076794709187546,-1.4076794709187546,-1.4076794709187546
2021-01-03,1106068.609417285,0.09101905253313713,1.075661001306816,0.0,9.101905253313713,0.0
2021-01-04,1117876.0201373072,0.010675116009523755,1.0871438072826867,0.0,1.0675116009523755,0.0
2021-01-05,1206210.0870486682,0.07901955612261102,1.1730494283756099,0.0,7.901955612261102,0.0
2021-01-06,1316588.5523153322,0.09150849130828931,1.2803934117963132,0.0,9.15084913082893,0.0
2021-01-07,1320296.5911566415,0.0028163991208858263,1.2839995106756843,0.0,0.28163991208858263,0.0
2021-01-08,1322164.0990256984,0.0014144608730837227,1.2858156777445937,0.0,0.14144608730837227,0.0
2021-01-09,1359262.1550014047,0.02805858667849459,1.3218938483911578,0.0,2.805858667849459,0.0
2021-01-10,1447446.4911870663,0.06487662137961192,1.407653855097269,0.0,6.487662137961192,0.0
2021-01-11,1415675.8233067014,-0.021949459322886278,1.3767566140641074,-0.021949459322886278,-2.1949459322886278,-2.1949459322886278
2021-01-12,1320012.8984947037,-0.06757403300746534,1.2837236171820932,-0.08804027884157084,-6.7574033007465335,-8.804027884157083
2021-01-13,1373369.552609904,0.04042131268266114,1.3356134109103273,-0.051177669798633474,4.042131268266114,-5.117766979863347
2021-01-14,1440091.2395506282,0.04858247134861027,1.4005008111786978,-0.005081536126704034,4.858247134861027,-0.5081536126704034
2021-01-15,1523544.3229741314,0.0579498584058773,1.4816596348838196,0.0,5.79498584058773,0.0
2021-01-16,1477257.7381171812,-0.030380858737731775,1.436645542819015,-0.030380858737731775,-3.0380858737731775,-3.0380858737731775
2021-01-17,1378785.6937956298,-0.06665867558565486,1.3408806536486653,-0.09501438651677452,-6.665867558565486,-9.501438651677452
2021-01-18,1338725.0627298,-0.0290550092346461,1.301921353874345,-0.12130875187375145,-2.90550092346461,-12.130875187375146
2021-01-19,1330878.829162582,-0.005860974583697276,1.2942908259093147,-0.12645873894593662,-0.5860974583697276,-12.645873894593663
2021-01-20,1287700.6436172898,-0.0324433634371214,1.2522996782510067,-0.15479935555563484,-3.2443363437121397,-15.479935555563484
2021-01-21,1245444.143338947,-0.03281546878755892,1.2112048772466908,-0.1825350109226237,-3.281546878755892,-18.25350109226237
2021-01-22,1320879.6595196188,0.060569168504365445,1.284566549549955,-0.13302183625277675,6.0569168504365445,-13.302183625277674
2021-01-23,1297458.6940580285,-0.01773133933344706,1.2617894641634895,-0.14839452026886757,-1.773133933344706,-14.839452026886757
2021-01-24,1290841.2381393574,-0.005100321073015279,1.2553539327697079,-0.15273798164303565,-0.5100321073015279,-15.273798164303564
2021-01-25,1244643.7653879686,-0.035788655790063406,1.2104265029751105,-0.1830603503820074,-3.5788655790063406,-18.30603503820074
2021-01-26,1225542.3303971377,-0.015346909310132495,1.1918501972073705,-0.1955978490965462,-1.5346909310132495,-19.55978490965462
2021-01-27,1218511.766615066,-0.005736695997920704,1.18501291495093,-0.20021245969635282,-0.5736695997920704,-20.02124596963528
2021-01-28,1223336.1925112049,0.00395927723335876,1.1897047096063313,-0.1970458790965045,0.395927723335876,-19.70458790965045
2021-01-29,1201829.6562100258,-0.017580233817027446,1.1687894226382334,-0.2111620002863337,-1.7580233817027446,-21.11620002863337
2021-01-30,1248608.4554769767,0.03892298631943225,1.2142821973458784,-0.18045806961523037,3.892298631943225,-18.045806961523038
2021-01-31,1186294.0119932073,-0.049907113163001005,1.15368087831112,-0.22135904147676733,-4.9907113163001,-22.135904147676733
2021-02-01,1140808.0450610968,-0.038342912020339015,1.1094453938944895,-0.251214403244856,-3.8342912020339015,-25.1214403244856
2021-02-02,1108076.744742337,-0.028691330202713416,1.0776139297563831,-0.27269805805239367,-2.8691330202713416,-27.269805805239365
2021-02-03,1092054.2158847372,-0.014459764572827938,1.062031886031706,-0.28321467290631663,-1.4459764572827938,-28.321467290631663
2021-02-04,1046731.3559878932,-0.04150238993411637,1.017955024575153,-0.31296297705041176,-4.150238993411637,-31.296297705041177
2021-02-05,1125707.822007107,0.07545055908321086,1.0947603003009119,-0.26112564955800066,7.5450559083210855,-26.112564955800067
2021-02-06,1112875.0119518864,-0.011399769819792294,1.0822802848696347,-0.269548647078788,-1.1399769819792294,-26.9548647078788
2021-02-07,1120070.271545128,0.006465469631330656,1.0892777351840472,-0.2648259360393115,0.6465469631330656,-26.48259360393115
