datetime,return,equity
2021-01-01,0.02826876504170661,1028268.7650417066
2021-01-02,-0.014076794709187435,1013794.0367303449
2021-01-03,0.09101905253313691,1106068.609417285
2021-01-04,0.010675116009523755,1117876.0201373072
2021-01-05,0.07901955612261102,1206210.0870486682
2021-01-06,0.09150849130828931,1316588.5523153322
2021-01-07,0.0028163991208858263,1320296.5911566415
2021-01-08,0.0014144608730837227,1322164.0990256984
2021-01-09,0.02805858667849459,1359262.1550014047
2021-01-10,0.06487662137961192,1447446.4911870663
2021-01-11,-0.021949459322886278,1415675.8233067014
2021-01-12,-0.06757403300746523,1320012.8984947037
2021-01-13,0.04042131268266114,1373369.552609904
2021-01-14,0.04858247134861027,1440091.2395506282
2021-01-15,0.0579498584058773,1523544.3229741314
2021-01-16,-0.030380858737731775,1477257.7381171812
2021-01-17,-0.06665867558565486,1378785.6937956298
2021-01-18,-0.02905500923464588,1338725.0627298001
2021-01-19,-0.005860974583697387,1330878.829162582
2021-01-20,-0.03244336343712151,1287700.6436172898
2021-01-21,-0.03281546878755881,1245444.143338947
2021-01-22,0.060569168504365445,1320879.6595196188
2021-01-23,-0.01773133933344706,1297458.6940580283
2021-01-24,-0.005100321073015168,1290841.2381393574
2021-01-25,-0.035788655790063406,1244643.7653879686
2021-01-26,-0.015346909310132606,1225542.3303971377
2021-01-27,-0.005736695997920704,1218511.766615066
2021-01-28,0.003959277233358982,1223336.1925112049
2021-01-29,-0.01758023381702767,1201829.6562100258
2021-01-30,0.03892298631943247,1248608.4554769767
2021-01-31,-0.049907113163001005,1186294.0119932073
2021-02-01,-0.03834291202033879,1140808.0450610968
2021-02-02,-0.02869133020271364,1108076.7447423367
2021-02-03,-0.014459764572827716,1092054.2158847372
2021-02-04,-0.04150238993411637,1046731.3559878932
2021-02-05,0.07545055908321063,1125707.822007107
2021-02-06,-0.011399769819792294,1112875.0119518864
2021-02-07,0.006465469631330656,1120070.271545128
2021-02-08,-0.007678104990211709,1111470.2544037895
2021-02-09,0.011411061700641545,1124153.310055219
2021-02-10,-0.02103429949769209,1100507.5326501955
2021-02-11,-0.03019234556333683,1067280.6289293657
2021-02-12,-0.012214289010629154,1054244.5548721764
2021-02-13,-0.01605775770693152,1037315.751246187
